genre,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
punk,-5.27,153.463,4,4,1,99.70893,51.48701977,80.98093503,23.10179096,-11.96008192,-14.96721469,-27.69452825,-0.257471751,6.35650565,1.617457627,4.419511299,-1.032652542,3.575782486,13.58333206,805.2819666,704.7648755,1165.879732,558.5719817,153.4707019,394.8939197,235.0483225,224.2776033,161.5828046,116.9893624,289.3531307
punk,-6.026,93.631,4,9,1,145.08363,49.46026443,32.44395158,36.10936872,11.42754562,-19.61829981,-18.15307635,-2.785741155,-0.736899441,5.080026071,6.107590317,0.915009311,-2.484197393,16.15960135,1330.178525,1536.10661,1098.647556,1248.332225,545.3109593,347.5698826,386.7090117,526.5862488,329.1141452,202.5117288,224.3712978
punk,-5.565,115.323,4,10,1,126.30159,50.96497452,68.56526539,46.74957962,-2.587437367,-29.72271762,-13.29887049,-18.6310276,-2.937687898,12.84032059,3.2675138,-2.871380042,-7.904524416,16.55775587,1180.612533,666.0686171,550.5840384,647.2484697,218.134994,246.8778404,458.1109705,356.6687379,316.5830107,116.5699301,191.4336593
punk,-6.792,174.803,5,7,1,147.33016,49.24624419,100.0766008,5.698794574,-12.72960271,-34.25351163,-18.42377132,-25.84595736,6.517102713,1.129001938,7.809846899,3.480244186,16.83380426,15.86750383,1176.731063,847.9750361,783.8267119,467.2717494,648.076133,220.1389218,395.6457386,234.9689119,165.3559769,174.3430649,152.1072034
punk,-6.476,140.193,1,11,0,182.22975,49.49009379,84.24361655,17.92503172,-1.243111724,-52.92468828,-21.69398897,14.29166621,4.082184828,7.243271724,3.230102069,0.923268966,4.942566897,14.46510311,1119.003189,675.0916553,618.7730717,916.9020934,585.1423143,269.5256266,242.4769094,179.8306624,195.4418093,190.5158828,234.9529072
punk,-7.68,142.925,4,7,1,161.12281,46.64346751,20.59102377,56.32708241,5.641375594,-16.4381775,-5.827299525,-15.83177021,2.853342314,3.941942948,4.207104596,-1.248362916,2.614175911,14.81438963,1309.28204,1399.545422,907.9973809,911.0954194,506.0410448,334.5154828,429.3703237,362.0173153,233.7695152,202.2072032,180.8930161
punk,-4.723,108.315,1,6,1,142.68036,50.60626606,21.03717661,18.74409174,4.844415138,-16.19854817,-16.6841789,9.384869266,-1.237541284,2.595722477,-12.83785092,3.089392202,-2.10581422,13.02341714,1901.954436,550.2743589,861.0637955,494.0334198,405.4944137,335.2267904,398.3465324,241.6701378,256.2476398,125.8558658,124.9793284
punk,-5.56,132.688,1,9,0,161.85424,50.8692974,73.15492193,9.925269517,-10.88897026,-52.10696097,-21.11066915,-0.26155948,3.821314126,10.00826952,8.105228625,-1.635230483,-0.751609665,6.049223555,1005.548628,314.0455585,246.3331004,551.1204722,216.6649044,138.1645397,174.6938603,190.3456535,107.6765728,106.8598828,113.1684137
punk,-6.912,180.849,4,4,0,189.85751,46.8457534,23.66527211,24.80135204,3.652391156,-22.54033503,-16.3159949,-10.10738605,1.359068027,3.880503401,-0.022709184,5.494615646,3.936166667,18.23777154,1311.499734,1022.091922,747.4892273,537.7412965,345.5426452,403.97674,325.3001975,220.151729,160.091104,191.5292771,281.935568
punk,-6.1,119.058,4,9,0,164.62322,48.58372454,2.848038397,58.75753589,3.250594324,-16.66146411,-8.950973289,-19.17703005,1.091469115,12.6798798,6.31248414,0.832193656,7.323280467,59.50073214,2239.758371,1085.431061,930.6612816,697.3709374,736.267453,361.3747487,377.6123825,432.8621105,218.9999284,178.50912,174.4843904
punk,-7.328,140.01,1,8,1,153.49506,47.17854299,10.71209351,19.0552911,10.88926546,-23.72335596,-11.05992911,-0.712098039,4.135636501,21.36326395,9.320496229,3.083401207,6.000978884,19.22990846,1749.113323,862.4023807,1110.305073,777.5915407,877.9770148,399.8183449,378.0557063,153.0315616,303.1367146,227.2718483,135.2882404
punk,-4.609,140.053,4,9,0,205.322,49.70184952,13.18871429,35.33443429,-3.025542857,-28.58359048,-19.04327048,-8.493992381,-5.892944762,8.519013333,2.10695619,2.946302857,-4.358615238,54.07507691,1900.720527,2905.947916,949.7947404,605.5947096,343.7590907,414.5513167,317.5881735,295.2039943,185.8359906,138.4768814,137.9453366
punk,-6.766,117.875,1,0,1,209.99791,46.22037764,4.982693353,34.7930423,-5.707197885,11.98605438,0.983240181,-11.77976435,-6.964731118,-9.392312689,-9.938799094,-3.192593656,13.10051511,32.01914102,1741.401071,973.3057222,1519.081025,1143.127421,703.8380468,400.7761956,664.2292267,594.7110608,390.6665726,260.4440133,322.9358243
punk,-4.601,99.964,4,7,1,222.35383,50.18093348,59.15688914,23.99553326,4.7574102,-19.07434479,-2.410389135,4.825728381,0.472125277,-3.023513304,3.560128603,-1.952,7.910514412,33.62014302,1878.862176,992.9889373,1262.138632,914.0128143,856.3130632,559.9481158,348.0523411,367.9931872,297.7861713,281.8613248,226.939962
punk,-4.511,194.557,1,5,1,315.01016,49.79291616,45.40805716,20.27523704,-0.444827744,-19.89238034,-2.769354421,-10.05566311,-0.419384146,-6.690799543,0.64070503,-0.020441311,2.678341463,34.08952418,1070.040546,1107.451081,1498.316693,893.304544,1067.304318,547.6824511,497.854378,550.9589369,405.3297461,333.1642628,237.4408995
punk,-9.537,71.822,4,4,0,156.49914,39.98040351,-77.97912531,55.3854787,1.071541353,14.34688972,-21.55114536,-6.979909774,-4.340694236,15.13168421,0.240706767,3.521082707,11.52957895,163.0854607,6467.486535,3210.301184,789.9100803,3684.34661,539.6436893,1090.40356,353.4920228,700.0807878,137.708578,115.0337775,347.2535535
punk,-5.765,196.128,3,9,0,183.01342,49.43831231,22.16933385,11.08132308,-8.362478462,-9.320903077,1.976338462,-7.297204615,-13.74510308,11.95436769,-1.547098462,-1.844470769,14.79231538,10.89525452,1679.103473,761.6416363,791.5792902,486.3045491,575.0521062,419.6778996,643.6163181,420.8364663,353.3183586,227.7673756,287.2509491
punk,-7.848,184.431,4,8,1,223.79057,47.95595691,-5.358445765,33.02757207,-0.971814264,-36.33058098,-16.9118425,-11.5599153,-2.746019316,9.19115899,2.85746211,1.007194651,-7.048842496,19.90372986,857.6055362,822.3106708,563.7565801,595.8142386,329.7102967,235.8432191,239.1967684,181.3083111,127.0280627,119.7469364,289.2037185
punk,-5.164,152.345,4,10,1,127.99955,51.98286829,35.18148537,77.97898049,9.096339024,-13.61846098,-19.91357561,-4.898536585,8.020139024,-4.128178049,2.389182927,1.140934146,-8.240880488,16.62682095,518.9082816,335.6211044,349.8951233,505.5765547,211.1830226,208.0919546,173.1197411,210.2467987,190.5988577,80.94162606,127.6602414
punk,-9.206,177.977,1,7,1,95.11138,45.61473504,4.995358974,45.38611396,8.54588604,-15.99731909,-16.66107692,11.90441311,1.255729345,10.40644729,5.509891738,-1.395390313,-3.621581197,18.34954205,1533.118199,792.3070648,896.1057233,638.5359517,425.9705979,337.5489237,426.0235106,295.5390764,228.5268404,193.8107332,214.5797929
punk,-4.803,226.584,1,4,0,110.96771,52.11231178,23.6293903,48.90163741,-1.185595843,-14.89946882,-25.48928176,-7.18326097,0.976198614,-1.412533487,0.416836028,5.497489607,7.343771363,7.255899212,336.1468672,268.1337881,564.6109174,284.9287024,225.1110259,221.9706961,161.0151946,165.4422808,86.48234446,158.5933236,133.7181083
punk,-7.83,210.027,4,1,0,144.3522,48.53452769,104.5731205,-1.145027687,-12.69083062,-45.93530782,-21.62363844,-17.20390879,4.59207329,-5.231576547,5.68757329,0.604399023,-6.507558632,13.3383137,695.8145738,1168.361699,1923.875327,552.5014598,742.3034728,303.2168747,254.2269645,226.7606528,198.9749676,218.0557314,236.579339
punk,-9.285,85.112,3,11,0,217.57342,44.40964205,29.67014018,-9.316145181,9.652315394,-57.05859074,-2.093798498,11.28477347,-0.419750939,8.387506884,-12.55561952,2.397093867,-9.058717146,11.35580469,1046.922262,1065.261297,860.8275643,641.9122147,1063.719357,359.4508781,488.7959323,297.0294744,258.5843566,291.1953497,135.4119803
punk,-5.517,100.467,4,0,0,325.27628,50.7670563,48.27897778,34.30903704,-5.540780741,-9.74645037,-24.46542519,7.819460741,5.483336296,-6.034837037,4.613305185,0.072477037,5.376761481,25.51304361,2783.935077,1522.325492,605.2986116,1161.581348,600.4614734,451.9977378,269.0267729,221.9764388,156.684634,153.0959308,294.7284381
punk,-2.747,89.993,4,7,1,250.98404,53.71283775,16.3386755,33.30634677,-3.393955461,-10.11587805,-19.07568929,-0.737137858,-6.32978579,3.794531283,2.428296925,-0.155076352,-0.706891835,7.95564039,665.2028901,833.1945302,417.0617659,420.6167796,496.6404813,328.4213334,399.1143693,262.8685573,228.5627731,155.6208615,169.473622
punk,-4.694,169.959,4,2,1,186.51383,50.28582992,-2.507434646,66.63768661,12.47578898,-14.40305984,-12.21042205,5.255666142,-0.30932126,0.298656693,4.146066142,-2.075303937,2.535431496,33.82621783,1654.263418,637.3551516,511.8547174,374.2287327,657.9255378,309.9352613,258.928235,168.1372016,183.099161,134.9774769,137.4155355
punk,-3.23,107.565,4,7,0,217.33832,52.52664034,16.8362158,65.90006911,7.94006488,-1.724385049,-20.32778843,-3.026654443,-3.597283498,-6.718933709,3.688770099,3.49457969,4.257272214,43.36134967,603.9399112,1064.826371,448.5672646,816.5756986,274.312931,430.9671857,252.6190663,177.7942639,162.353877,132.5396842,183.9254131
punk,-6.548,103.438,4,0,1,294.5824,49.10729724,21.35705107,15.61006742,-9.188035751,-15.05626762,-15.05090501,-1.968621042,2.0610143,19.76103371,5.744385087,0.334294178,13.11243514,13.59978622,1033.532245,970.7426386,622.2819188,395.1271246,471.8163165,272.0676063,218.3205145,203.8849931,133.3666227,174.2667739,139.823988
punk,-5.773,140.028,1,7,1,247.48363,50.0058147,21.33828097,15.36141893,-0.946839879,-8.301260826,-14.92644914,-5.509623364,4.990193353,0.265501511,1.70372004,3.128281974,7.60915005,10.56512953,520.1971552,521.5986202,848.0110823,553.2150733,518.5721151,309.1827646,311.6270968,209.5436934,157.316367,246.8086018,163.0349601
punk,-5.151,147.981,1,11,0,209.8673,48.97978409,33.05650114,13.47071932,5.442664773,-4.986976136,-4.175886364,-11.56753864,1.131896591,14.14690568,4.947195455,-1.553796591,3.912952273,23.06484902,1284.569225,1092.204101,1430.1276,504.5320611,970.5941374,321.1340501,261.5890912,249.3742376,177.5209744,348.5965555,117.7033275
punk,-4.747,150.229,4,5,1,210.80771,51.31427928,48.0224039,34.33907057,-7.347102102,-37.6169985,-18.79509309,-21.52077177,-2.046962462,8.024786787,5.036286787,1.200331832,-3.24628979,9.77583733,424.7600074,810.2400729,407.3556889,619.0011763,439.9763884,295.4153194,205.6248665,201.8904599,116.3492119,125.9633662,158.4374305
punk,-7.474,112.977,5,3,0,403.09506,45.90191747,14.95953365,4.244806891,-5.902129808,-24.47508894,-8.219240385,-7.846552083,8.952727564,0.352165064,5.974971955,-0.545771635,8.86161859,45.62036331,2181.527863,1157.305964,1050.598118,644.3067983,641.4067122,327.3991693,481.9197283,348.5520173,291.3340136,227.4866951,205.9520333
punk,-6.9,163.66,7,5,1,80.22159,41.63108367,-41.87945817,70.43610757,4.41176494,-6.429103586,-0.225191235,-21.81298406,1.202366534,1.461039841,3.210131474,-2.97501992,-12.5490996,134.4650022,8098.188372,2581.481036,1332.503526,807.0822864,1202.589995,1568.638784,567.2551251,783.8141163,440.6591323,268.8568992,1153.639095
punk,-3.786,115.006,1,6,0,110.05342,52.48277455,39.69451339,40.54873661,-6.064015625,-47.21755357,-16.55790848,-6.312370536,6.781551339,16.67936161,13.82183705,-3.033263393,-6.152098214,12.34228059,889.8950111,774.9273524,337.0530905,489.2015813,289.7358876,373.9485963,227.6287979,267.4264497,132.0739955,122.5786048,206.1042321
punk,-5.081,190.624,4,11,0,215.562,44.11030579,6.269056818,37.00475517,54.80809711,-28.59024587,49.96612397,24.51283988,-7.507778926,6.931298554,-28.34812913,-5.859125,7.827643595,44.8406297,3994.885549,2201.50468,3145.561596,922.2739913,3084.819043,1052.472313,1364.488849,420.4690315,817.0496051,628.6518531,288.0292421
punk,-7.928,167.583,1,2,1,84.50567,48.53095041,63.80932231,18.23853994,-8.323528926,-9.862881543,-16.20251791,-27.00767769,-6.142410468,4.253746556,3.690402204,0.681884298,-0.914104683,2.61176478,751.0104819,707.0843172,329.8747472,591.8895779,250.5986046,255.0260485,234.1051396,237.9185047,155.151106,135.3284101,193.0864527
punk,-7.243,161.292,4,11,0,199.65342,47.72800758,78.73779545,18.17256818,-1.534578788,-6.203862121,-6.586818182,-10.73630909,-3.898962121,-4.419218182,-5.619286364,1.03074697,8.156969697,4.608388638,953.2232222,823.5024224,485.2539709,534.9655963,528.8403775,248.6316756,221.4058359,217.9100591,198.0494987,173.8988669,178.0152773
punk,-10.734,59.248,1,7,0,15.62077,40.95107463,99.2060597,9.703253731,21.83262687,0.192238806,8.919462687,-17.27997015,6.017850746,-5.81658209,4.983119403,5.801059701,15.25489552,21.63992201,2219.784379,2586.667055,2028.154529,2128.531542,1564.0703,842.2410069,677.1578749,435.5165513,390.3757008,904.6823144,252.738926
punk,-6.058,155.073,4,9,1,219.27138,48.81769786,54.84944419,8.087535513,-1.894163472,-15.60085344,-20.84278918,-9.717081172,4.963299887,6.36010372,6.048208568,2.442890643,-2.663854566,5.725719954,1031.152584,992.2870572,888.0669982,808.9421576,684.2951309,398.4814699,503.5973386,268.3527048,304.4026393,239.6512762,243.0574503
punk,-5.39,148.569,1,2,1,253.51791,50.14196504,24.63311111,29.39159925,-4.027845194,-20.86674532,-6.942665418,-0.108827715,-6.46293633,8.771892634,-4.824028714,-2.825911361,-1.190397004,19.14127335,1471.199279,913.1905746,502.6363398,887.8895395,497.9812257,287.5021515,343.3204884,333.1943622,281.1304505,145.7358344,190.5092103
punk,-11.45,112.963,4,4,1,192.39138,40.57541337,-103.2936717,-0.172796353,-2.642399696,-19.80344225,-2.023966565,16.41201216,-2.908648936,-8.479843465,-1.792325228,-2.264910334,0.889974164,34.76481218,7467.899082,1615.121763,1561.422473,1026.039651,904.5062651,561.6534485,896.1280148,397.124272,695.9373345,339.6593621,262.2751819
punk,-7.467,88.291,4,5,1,143.75138,47.45471702,2.97376383,6.574546809,-3.858312766,-45.26404043,-9.169197872,-0.230661702,-1.032212766,7.789729787,2.804119149,-0.664176596,1.364485106,23.42246269,2203.901659,1275.978046,1730.743894,795.0325937,1130.858606,334.6946849,534.954934,249.1729529,309.0923349,305.7494082,221.9948584
punk,-13.073,137.389,4,4,0,103.54893,40.80491593,7.188876106,69.56661726,9.903705752,-37.75407743,-12.78641372,-14.61428097,1.613106195,27.00644912,12.55833628,2.010738938,-8.640637168,54.84035767,1170.388563,971.9011172,520.2212508,544.0053835,528.3203258,289.4872334,436.3265839,482.4761629,151.7050375,148.8639228,183.474863
punk,-5.983,138.246,4,9,1,202.08281,49.79739389,38.21547538,12.33417317,-10.47370289,-27.53271307,-22.40900679,1.268224109,1.918796265,12.0833854,8.55817657,-3.574193548,-3.415179966,12.19058719,1324.821017,1368.878057,573.3399977,978.289922,414.5806224,376.1733258,350.9456448,251.159442,215.1548014,123.1756733,167.3225238
punk,-5.313,140.073,4,6,1,167.70567,49.512275,40.34500893,7.8488375,-6.318223214,6.516948214,-9.5378375,5.054782143,9.514751786,3.849632143,11.96477321,-7.368621429,-7.674589286,31.21651538,1033.526213,1062.22662,1373.679883,920.7795085,1019.810096,425.4082555,367.9162229,515.8341783,266.0858934,303.7612286,307.7227064
punk,-4.462,165.972,7,0,1,132.17914,51.51383077,54.71737143,36.23006813,-4.025551648,-19.25535604,-15.24711209,1.118081319,6.792265934,7.922395604,8.807567033,-3.084824176,-6.017013187,13.5712665,389.3846522,1573.200099,1105.135895,383.9968587,467.8408691,360.4205843,280.9917965,198.276085,172.2263985,173.6653125,144.434477
punk,-4.226,202.823,4,4,1,143.49016,52.8571483,45.78656513,35.51939279,-3.428897796,-23.55350501,-26.03766333,14.85057114,5.3820501,8.272661323,9.590092184,-1.833338677,2.391164329,8.332322002,447.4442576,411.3742731,522.3219844,436.8842479,226.9760088,277.7990269,166.2983656,217.09694,197.456172,127.9546432,122.1771396
punk,-1.682,123.048,4,2,0,153.62567,54.49619079,9.578480263,62.62892105,3.467967105,1.964574561,-21.40726754,4.646254386,3.773684211,-5.794826754,-1.988675439,1.051236842,1.810554825,57.8721949,1708.867829,782.3680382,508.4210072,512.0112144,277.2470201,302.6982999,270.4645037,210.4704474,156.5036131,143.2608905,135.96618
punk,-11.214,120.504,1,8,1,265.63873,36.95129665,78.56871539,11.48050731,23.66015047,-31.78790886,2.579083405,45.92758727,16.76595099,-12.05647463,-1.882308684,-7.744871023,7.659042992,145.830579,2946.215247,5758.544281,2720.662108,2085.06567,1264.360365,1337.353301,618.0764746,1456.295106,408.7495324,462.9789707,706.1477123
punk,-7.723,160.917,4,0,1,127.84281,43.11483333,-20.32477619,1.950083333,-6.360497619,-27.91895714,11.1166881,-12.41479524,5.478366667,26.4226119,11.41819286,-10.33510952,9.452171429,57.17605072,1894.083075,1172.236913,868.2519,332.3724871,1591.856563,293.5223827,268.3563814,243.5478288,249.013253,294.1536113,134.5185072
punk,-10.151,109.996,7,5,1,237.94893,42.88257328,-87.53815584,13.30104082,2.030346939,62.6944731,-35.31844156,3.156248609,-3.223133581,-13.10741373,-7.156139147,4.089480519,2.937365492,38.96619716,1148.669547,608.7094043,1043.754601,668.2108985,433.2784797,1459.500904,244.071418,651.9838678,175.4033078,136.4181245,377.9220714
punk,-6.933,110.377,4,2,1,226.24608,46.07664286,7.556864742,10.50617173,20.42784498,-20.65857143,2.594287234,2.029618541,-5.624664134,4.439869301,-2.16362462,6.255854103,5.659446809,20.19745722,1280.817508,1370.495721,2158.195938,1403.709399,1577.91482,480.9141587,318.4672414,433.9366709,373.5413946,422.4942751,343.4784828
punk,-5.823,104.103,1,9,1,250.22649,47.87933068,2.205339641,26.1433008,17.6156743,-34.80821514,-6.182548805,-1.705171315,0.916816733,8.143218127,7.315271912,2.361310757,-4.91501494,20.71314435,982.4698444,2087.559729,1213.941993,1040.97369,989.8672714,368.6208242,317.9749095,297.9214927,232.6160474,308.0809478,141.2666286
punk,-6.418,137.024,4,0,1,282.3571,47.25457522,43.59815133,30.66709469,10.82594956,-29.20139912,6.925515929,8.886465487,1.975119469,-1.459483186,7.165404425,-3.225973451,6.687615044,26.69745348,1494.220914,1158.487259,944.0048043,930.5105612,850.6957423,324.6687987,365.0473967,231.3183746,292.2451295,215.3642022,196.6928819
punk,-6.76,201.498,4,2,1,146.33751,48.73830147,-5.648970588,37.37659926,12.02670772,-24.06394485,-14.22087316,12.80572978,1.339415441,-14.15442647,-1.390676471,4.432487132,5.7483125,17.36661414,953.3733882,1675.307619,938.1908304,984.4998354,639.9664127,491.8833709,392.3640036,526.1114975,277.2206633,307.299439,293.4384468
punk,-9.417,168.445,1,7,1,123.89832,46.28178926,37.85961829,40.76190855,2.760459245,-17.38923459,-13.87386084,-9.831860835,2.781667992,1.868747515,3.231270378,-0.303455268,2.682936382,22.55640876,1634.487815,902.8375795,996.4705749,408.8251118,553.077908,286.3187864,361.8987674,189.2182203,281.0140981,142.2764386,239.9413938
punk,-7.641,181.972,4,5,0,215.7971,48.33370085,72.32837322,38.87267949,-1.185037037,-44.44699573,-13.69360684,-13.14473647,8.805945869,9.407206553,6.699168091,-0.517457265,-10.16322365,9.009173292,858.0141974,488.9090916,474.4119998,574.5549969,281.526716,209.5102283,235.4482873,143.9378577,211.060998,157.0006286,116.4102654
punk,-3.942,158.532,4,4,1,91.92444,51.63683013,42.91969231,32.17181731,0.816333333,-26.149,-20.74333974,0.497782051,-5.472032051,16.56069872,11.32963782,-0.567980769,5.299333333,26.89413948,1282.843884,455.1045854,1348.587666,923.2927973,640.7764991,227.81309,313.7550192,191.5217696,179.854562,208.8048837,122.223505
